,total_unique_sites,conversion_rate,total_sessions,avg_time_to_action,unique_sites_fraction
user_64883,141.0,0.0,1.0,,1.0
user_64887,284.0,0.5,6.0,99.66666666666667,0.4982456140350877
user_64888,177.0,0.5,2.0,77.0,0.5283582089552239
user_64892,39.0,0.5,2.0,89.0,0.52
user_64893,36.0,0.5,2.0,111.0,0.5714285714285714
user_64894,141.0,0.0,1.0,,1.0
user_64896,56.0,1.0,2.0,185.5,0.7567567567567568
user_64898,345.0,0.47,100.0,27.148936170212767,0.028204708960104644
user_64900,108.0,1.0,1.0,-12.0,1.0
user_64901,280.0,0.8125,16.0,111.07692307692308,0.14155712841253792
user_64902,266.0,0.0,12.0,,0.21661237785016288
user_64906,252.0,0.4,5.0,87.5,0.5587583148558758
user_64909,158.0,0.5,2.0,116.0,0.5
user_64924,223.0,0.75,4.0,71.66666666666667,0.3446676970633694
user_64925,166.0,0.0,2.0,,0.6360153256704981
user_64927,165.0,1.0,1.0,67.0,1.0
user_64928,148.0,1.0,1.0,280.0,1.0
user_64930,197.0,1.0,3.0,54.666666666666664,0.46352941176470586
user_64933,317.0,0.5882352941176471,17.0,111.3,0.25
user_64934,102.0,1.0,2.0,59.5,0.6455696202531646
user_64935,110.0,0.0,5.0,,0.3618421052631579
user_64936,319.0,0.32,25.0,87.625,0.09672528805336568
user_64941,325.0,0.6,15.0,135.22222222222223,0.2517428350116189
user_64942,103.0,1.0,1.0,66.0,1.0
user_64944,216.0,0.2,5.0,166.0,0.34285714285714286
user_64945,229.0,0.3333333333333333,3.0,41.0,0.6189189189189189
user_64947,385.0,0.45454545454545453,55.0,73.12,0.06609442060085836
user_64948,44.0,1.0,1.0,8.0,1.0
user_64950,42.0,1.0,1.0,74.0,1.0
user_64953,368.0,0.65625,32.0,140.23809523809524,0.1106766917293233
user_64954,258.0,0.25,8.0,66.5,0.24316682375117812
user_64958,229.0,0.25,4.0,56.0,0.4851694915254237
user_64959,171.0,1.0,6.0,741.3333333333334,0.4362244897959184
user_64962,80.0,0.5,2.0,143.0,0.6557377049180327
user_64964,346.0,0.8108108108108109,37.0,86.46666666666667,0.1269258987527513
user_64967,206.0,0.5,4.0,98.0,0.5643835616438356
user_64969,275.0,0.4,5.0,128.5,0.5178907721280602
user_64970,120.0,1.0,1.0,68.0,1.0
user_64971,168.0,1.0,1.0,111.0,1.0
user_64972,242.0,0.5,4.0,69.0,0.6111111111111112
user_64973,235.0,0.375,8.0,217.0,0.24077868852459017
user_64974,323.0,0.25,16.0,83.5,0.1860599078341014
user_64975,116.0,0.0,1.0,,1.0
user_64976,231.0,0.6666666666666666,9.0,406.1666666666667,0.2920353982300885
user_64978,314.0,0.4,5.0,61.5,0.5242070116861436
user_64981,190.0,0.0,2.0,,0.8050847457627118
user_64983,189.0,0.0,4.0,,0.44786729857819907
user_64987,379.0,0.5,2.0,100.0,0.9404466501240695
user_64988,188.0,1.0,1.0,422.0,1.0
user_64989,182.0,1.0,4.0,70.25,0.4538653366583541
user_64992,218.0,0.4,5.0,83.0,0.575197889182058
user_64995,78.0,0.5,2.0,73.0,0.5
user_64999,262.0,0.9166666666666666,12.0,71.63636363636364,0.28540305010893247
user_65002,294.0,0.45454545454545453,11.0,106.0,0.3643122676579926
user_65004,184.0,0.42857142857142855,7.0,85.0,0.35797665369649806
user_65006,257.0,0.3,10.0,93.66666666666667,0.2699579831932773
user_65007,360.0,0.6923076923076923,13.0,1.2222222222222223,0.24861878453038674
user_65012,125.0,0.6,5.0,44.666666666666664,0.4098360655737705
user_65013,169.0,1.0,1.0,59.0,1.0
user_65018,174.0,1.0,1.0,87.0,1.0
user_65020,155.0,1.0,1.0,86.0,1.0
user_65022,211.0,0.6,5.0,48.0,0.5780821917808219
user_65023,333.0,0.25,12.0,596.3333333333334,0.21116043119847813
user_65024,369.0,0.6666666666666666,9.0,54.833333333333336,0.40460526315789475
user_65025,337.0,0.7333333333333333,15.0,61.63636363636363,0.23370319001386963
user_65027,150.0,1.0,1.0,203.0,1.0
user_65028,137.0,0.25,4.0,108.0,0.3692722371967655
user_65031,106.0,0.6666666666666666,3.0,45.0,0.5408163265306123
user_65032,224.0,0.3333333333333333,3.0,123.0,0.4349514563106796
user_65037,146.0,0.0,5.0,,0.3526570048309179
user_65038,212.0,0.6666666666666666,3.0,83.5,0.5578947368421052
user_65040,188.0,0.3333333333333333,3.0,102.0,0.3333333333333333
user_65041,162.0,1.0,1.0,86.0,1.0
user_65042,284.0,0.8,15.0,58.583333333333336,0.13536701620591038
user_65043,229.0,1.0,3.0,126.0,0.5841836734693877
user_65047,253.0,0.7692307692307693,13.0,37.7,0.28017718715393136
user_65049,163.0,1.0,2.0,154.5,0.7951219512195122
user_65050,192.0,0.6,5.0,218.66666666666666,0.24090338770388958
user_65053,126.0,1.0,3.0,54.666666666666664,0.56
user_65058,315.0,0.6666666666666666,9.0,150.5,0.31626506024096385
user_65061,73.0,0.0,1.0,,1.0
user_65063,201.0,0.5714285714285714,7.0,66.25,0.2276330690826727
user_65065,111.0,1.0,1.0,25.0,1.0
user_65066,123.0,1.0,2.0,78.5,0.825503355704698
user_65068,209.0,0.0,1.0,,1.0
user_65071,133.0,1.0,1.0,75.0,1.0
user_65073,357.0,0.06666666666666667,15.0,49.0,0.20330296127562641
user_65074,344.0,0.7058823529411765,34.0,73.83333333333333,0.07873655298695353
user_65076,155.0,0.3333333333333333,3.0,57.0,0.6681034482758621
user_65079,97.0,0.6666666666666666,3.0,85.0,0.7348484848484849
user_65080,174.0,0.6666666666666666,3.0,110.5,0.6796875
user_65081,102.0,0.375,8.0,30.333333333333332,0.28254847645429365
user_65082,168.0,1.0,1.0,103.0,1.0
user_65084,324.0,0.5263157894736842,19.0,267.7,0.12282031842304776
user_65085,276.0,0.6666666666666666,15.0,72.1,0.14146591491542798
user_65086,151.0,0.2222222222222222,9.0,170.0,0.3586698337292161
user_65087,309.0,0.5,12.0,37.166666666666664,0.2988394584139265
user_65088,256.0,0.3888888888888889,18.0,141.28571428571428,0.0920863309352518
user_65089,108.0,1.0,3.0,56.0,0.47577092511013214
user_65090,24.0,1.0,1.0,278.0,1.0
user_65091,168.0,0.4,5.0,120.5,0.525
user_65094,126.0,0.0,2.0,,0.5943396226415094
user_65095,307.0,0.45454545454545453,11.0,148.8,0.31551901336073995
user_65096,220.0,0.5,2.0,115.0,0.7913669064748201
user_65099,163.0,0.0,1.0,,1.0
user_65100,280.0,0.45454545454545453,11.0,395.2,0.21132075471698114
user_65101,225.0,0.6666666666666666,3.0,609.5,0.5220417633410673
user_65104,198.0,0.5,2.0,64.0,0.5129533678756477
user_65106,198.0,1.0,1.0,111.0,1.0
user_65107,295.0,0.5714285714285714,7.0,219.5,0.4041095890410959
user_65108,212.0,1.0,2.0,278.0,0.6751592356687898
user_65109,121.0,1.0,1.0,146.0,1.0
user_65111,261.0,0.5833333333333334,12.0,222.85714285714286,0.3226205191594561
user_65113,360.0,0.3333333333333333,30.0,196.4,0.11944260119442601
user_65116,239.0,1.0,4.0,70.5,0.6770538243626062
user_65117,53.0,0.5,2.0,150.0,0.5463917525773195
user_65121,186.0,0.0,1.0,,1.0
user_65122,169.0,0.0,2.0,,0.6377358490566037
user_65123,346.0,0.7792207792207793,77.0,118.71666666666667,0.03874146232224835
user_65125,248.0,0.7777777777777778,9.0,181.42857142857142,0.2366412213740458
user_65127,333.0,0.7446808510638298,47.0,61.2,0.08558211256746338
user_65129,199.0,0.6666666666666666,6.0,51.0,0.4492099322799097
user_65131,223.0,0.75,4.0,84.66666666666667,0.5259433962264151
user_65132,259.0,0.7142857142857143,7.0,83.0,0.3831360946745562
user_65133,156.0,0.6666666666666666,3.0,98.5,0.7428571428571429
user_65134,77.0,0.0,1.0,,1.0
user_65135,254.0,0.4,5.0,57.0,0.2981220657276995
user_65137,206.0,1.0,2.0,95.0,0.5988372093023255
user_65139,77.0,1.0,2.0,25.5,0.7403846153846154
user_65140,127.0,1.0,1.0,91.0,1.0
user_65141,240.0,0.875,8.0,142.71428571428572,0.3015075376884422
user_65146,144.0,1.0,3.0,122.0,0.5373134328358209
user_65147,381.0,0.38461538461538464,117.0,111.17777777777778,0.031610387455405294
user_65148,187.0,1.0,1.0,58.0,1.0
user_65150,276.0,0.0,4.0,,0.4107142857142857
user_65155,90.0,0.5,2.0,128.0,0.9473684210526315
user_65157,210.0,0.5,2.0,84.0,0.6306306306306306
user_65158,229.0,0.75,8.0,93.16666666666667,0.3561430793157076
user_65160,66.0,1.0,1.0,308.0,1.0
user_65162,239.0,0.0,9.0,,0.23431372549019608
user_65165,31.0,0.0,1.0,,1.0
user_65166,218.0,0.8,5.0,258.25,0.4708423326133909
user_65168,160.0,1.0,1.0,50.0,1.0
user_65170,174.0,1.0,1.0,157.0,1.0
user_65176,262.0,0.2,10.0,143.5,0.4833948339483395
user_65178,207.0,0.16666666666666666,6.0,109.0,0.3644366197183099
user_65179,452.0,0.5528455284552846,123.0,57.205882352941174,0.026839261326524554
user_65180,140.0,0.0,1.0,,1.0
user_65184,311.0,0.9230769230769231,13.0,76.41666666666667,0.24959871589085073
user_65186,168.0,1.0,2.0,115.5,0.5
user_65187,119.0,0.75,4.0,38.666666666666664,0.5509259259259259
user_65189,53.0,0.0,1.0,,1.0
user_65193,255.0,0.23,100.0,28.869565217391305,0.022284365987940227
user_65194,175.0,0.0,2.0,,0.9408602150537635
user_65195,167.0,0.5,2.0,49.0,0.5818815331010453
user_65199,228.0,1.0,7.0,76.71428571428571,0.3825503355704698
user_65200,310.0,0.625,16.0,85.7,0.18213866039952997
user_65201,189.0,1.0,2.0,145.5,0.9
user_65203,104.0,1.0,1.0,44.0,1.0
user_65205,210.0,1.0,2.0,115.5,0.6231454005934718
user_65207,148.0,1.0,3.0,112.66666666666667,0.6324786324786325
user_65210,201.0,1.0,1.0,241.0,1.0
user_65211,87.0,0.6,5.0,158.0,0.375
user_65212,152.0,0.0,3.0,,0.6666666666666666
user_65213,198.0,0.6666666666666666,3.0,129.0,0.4782608695652174
user_65214,160.0,1.0,1.0,122.0,1.0
user_65215,291.0,0.8571428571428571,7.0,41.5,0.5052083333333334
user_65219,155.0,1.0,2.0,72.0,0.9011627906976745
user_65221,241.0,0.42857142857142855,7.0,30.333333333333332,0.34626436781609193
user_65222,169.0,0.6666666666666666,3.0,125.0,0.7347826086956522
user_65223,174.0,0.5,2.0,168.0,0.8018433179723502
user_65226,174.0,1.0,1.0,7.0,1.0
user_65229,304.0,0.8333333333333334,6.0,153.6,0.49836065573770494
user_65233,177.0,1.0,1.0,272.0,1.0
user_65239,222.0,0.8,10.0,61.125,0.30327868852459017
user_65240,189.0,0.3333333333333333,3.0,80.0,0.7682926829268293
user_65241,95.0,0.5,2.0,40.0,0.9047619047619048
user_65243,235.0,1.0,3.0,57.333333333333336,0.6135770234986945
user_65245,12.0,1.0,1.0,281.0,1.0
user_65246,174.0,0.3333333333333333,3.0,105.0,0.5631067961165048
user_65248,74.0,0.5,2.0,93.0,0.5481481481481482
user_65249,53.0,1.0,1.0,8003.0,1.0
user_65250,279.0,0.2727272727272727,22.0,60.0,0.06929955290611028
user_65252,233.0,0.625,8.0,172.4,0.34014598540145985
user_65254,207.0,0.8,5.0,118.5,0.3080357142857143
user_65255,190.0,0.3333333333333333,3.0,182.0,0.376984126984127
user_65256,355.0,0.6296296296296297,27.0,131.7058823529412,0.1430874647319629
user_65257,365.0,0.3793103448275862,29.0,-292509.63636363635,0.08996795661819078
user_65261,94.0,1.0,2.0,30.0,0.6762589928057554
user_65262,166.0,1.0,1.0,100.0,1.0
user_65263,155.0,0.25,4.0,199.0,0.6768558951965066
user_65264,281.0,0.16666666666666666,6.0,172.0,0.4397496087636933
user_65265,323.0,0.43333333333333335,30.0,112.46153846153847,0.10507482108002603
user_65266,180.0,1.0,1.0,63.0,1.0
user_65267,158.0,0.0,1.0,,1.0
user_65273,307.0,0.42105263157894735,19.0,70.75,0.13999088007295943
user_65277,330.0,0.8333333333333334,6.0,106.6,0.42038216560509556
user_65279,245.0,0.8571428571428571,7.0,72.33333333333333,0.3876582278481013
user_65280,362.0,0.5573770491803278,61.0,97.41176470588235,0.07987643424536628
user_65281,167.0,1.0,4.0,71.5,0.5138461538461538
user_65282,30.0,1.0,1.0,605.0,1.0
user_65283,222.0,0.6666666666666666,6.0,107.5,0.3070539419087137
user_65285,265.0,0.07142857142857142,14.0,52.0,0.17917511832319136
user_65286,148.0,1.0,1.0,28.0,1.0
user_65287,424.0,0.11320754716981132,53.0,67.33333333333333,0.05742922931057835
user_65289,257.0,0.5833333333333334,12.0,71.0,0.27398720682302774
user_65291,297.0,0.25,8.0,59.5,0.31696905016008536
user_65294,169.0,1.0,1.0,77.0,1.0
user_65295,115.0,0.6666666666666666,3.0,71.5,0.4831932773109244
user_65297,213.0,0.6666666666666666,3.0,158.0,0.6740506329113924
user_65298,85.0,1.0,2.0,52.5,0.6692913385826772
user_65300,155.0,0.6666666666666666,3.0,120.5,0.5535714285714286
user_65301,146.0,1.0,1.0,24.0,1.0
user_65302,117.0,1.0,1.0,63.0,1.0
user_65303,228.0,0.3333333333333333,6.0,242.5,0.4759916492693111
user_65305,174.0,0.6666666666666666,3.0,130.5,0.4046511627906977
user_65306,85.0,0.0,3.0,,0.4271356783919598
user_65307,127.0,0.0,2.0,,0.9071428571428571
user_65308,324.0,0.5789473684210527,57.0,224.8181818181818,0.08104052026013006
user_65310,119.0,1.0,2.0,72.5,0.6071428571428571
user_65312,289.0,0.25,12.0,318.3333333333333,0.33180252583237657
user_65313,163.0,1.0,4.0,38.25,0.3835294117647059
user_65314,136.0,0.0,1.0,,1.0
user_65319,169.0,0.0,2.0,,0.6575875486381323
user_65321,181.0,1.0,1.0,148.0,1.0
user_65322,284.0,0.6153846153846154,13.0,73.875,0.27151051625239003
user_65323,53.0,0.0,2.0,,0.5578947368421052
user_65325,109.0,1.0,1.0,35.0,1.0
user_65326,108.0,0.5,2.0,49.0,0.8059701492537313
user_65327,289.0,0.2,5.0,82.0,0.47068403908794787
user_65328,245.0,0.6666666666666666,6.0,58.25,0.3215223097112861
user_65329,269.0,1.0,4.0,68.5,0.5964523281596452
user_65333,207.0,0.0,3.0,,0.6142433234421365
user_65334,304.0,0.8,15.0,96.91666666666667,0.2124388539482879
user_65335,342.0,0.47619047619047616,21.0,129.3,0.14534636634084147
user_65336,177.0,1.0,1.0,139.0,1.0
user_65339,171.0,0.6666666666666666,3.0,100.5,0.7668161434977578
user_65341,257.0,0.7272727272727273,11.0,145.875,0.1258570029382958
user_65342,281.0,0.375,24.0,433.77777777777777,0.12329969284774024
user_65345,175.0,1.0,1.0,154.0,1.0
user_65346,134.0,1.0,1.0,50.0,1.0
user_65347,20.0,0.2,5.0,48.0,0.2
user_65349,212.0,0.5,4.0,196.0,0.37258347978910367
user_65353,261.0,0.6666666666666666,9.0,167.66666666666666,0.3676056338028169
user_65355,309.0,0.8461538461538461,13.0,133.9090909090909,0.24504361617763679
user_65356,147.0,1.0,3.0,150.66666666666666,0.4551083591331269
user_65358,164.0,1.0,1.0,107.0,1.0
user_65361,290.0,0.4117647058823529,17.0,104.28571428571429,0.16246498599439776
user_65362,254.0,0.4444444444444444,9.0,55.0,0.26078028747433263
user_65363,141.0,0.6666666666666666,6.0,89.0,0.33254716981132076
user_65364,179.0,1.0,4.0,116.25,0.30185497470489037
user_65365,347.0,0.4375,16.0,157.28571428571428,0.18457446808510639
user_65366,282.0,0.3333333333333333,6.0,174.5,0.3164983164983165
user_65367,199.0,1.0,3.0,175.33333333333334,0.49379652605459057
user_65368,120.0,0.8333333333333334,6.0,89.4,0.36809815950920244
user_65370,399.0,0.17,100.0,80.0,0.030222693531283137
user_65372,303.0,0.6363636363636364,11.0,282.2857142857143,0.3117283950617284
user_65373,233.0,0.2,5.0,50.0,0.4784394250513347
user_65378,342.0,0.8846153846153846,26.0,70.69565217391305,0.10301204819277109
user_65379,174.0,0.42857142857142855,7.0,131.66666666666666,0.4
user_65380,269.0,0.46153846153846156,13.0,139.5,0.18449931412894377
user_65384,154.0,1.0,1.0,295.0,1.0
user_65386,231.0,1.0,3.0,59.666666666666664,0.65625
user_65387,62.0,0.0,1.0,,1.0
user_65388,270.0,0.6666666666666666,6.0,28.0,0.35904255319148937
user_65389,226.0,0.8,5.0,117.25,0.517162471395881
user_65395,195.0,1.0,3.0,154.66666666666666,0.42391304347826086
user_65396,191.0,1.0,2.0,225.5,0.6870503597122302
user_65397,324.0,0.4375,16.0,69.57142857142857,0.2222222222222222
user_65398,248.0,0.4666666666666667,15.0,140.28571428571428,0.20770519262981574
user_65399,155.0,1.0,1.0,223.0,1.0
user_65401,208.0,1.0,1.0,7.0,1.0
user_65402,204.0,0.5,8.0,30.0,0.38636363636363635
user_65403,212.0,1.0,4.0,148.5,0.33650793650793653
user_65406,95.0,1.0,1.0,61.0,1.0
user_65407,131.0,0.5,2.0,279.0,0.6683673469387755
user_65408,116.0,0.6666666666666666,3.0,40.0,0.7837837837837838
user_65409,205.0,0.3333333333333333,9.0,150.33333333333334,0.31297709923664124
user_65410,228.0,0.6666666666666666,3.0,141.5,0.8351648351648352
user_65411,48.0,1.0,1.0,141.0,1.0
user_65413,101.0,0.0,1.0,,1.0
user_65415,141.0,0.5,2.0,48.0,0.5183823529411765
user_65417,266.0,0.15384615384615385,13.0,77.0,0.251180358829084
user_65418,120.0,1.0,1.0,170.0,1.0
user_65420,206.0,0.3333333333333333,3.0,60.0,0.5295629820051414
user_65421,176.0,0.3333333333333333,3.0,86.0,0.4607329842931937
user_65424,70.0,1.0,1.0,62.0,1.0
user_65425,251.0,0.6666666666666666,3.0,166.5,0.8070739549839229
user_65427,201.0,1.0,2.0,124.0,0.579250720461095
user_65429,314.0,0.3333333333333333,12.0,100.5,0.24247104247104248
user_65430,130.0,0.0,1.0,,1.0
user_65432,37.0,1.0,1.0,81.0,1.0
user_65434,193.0,0.0,1.0,,1.0
user_65436,201.0,1.0,1.0,288.0,1.0
user_65437,140.0,1.0,1.0,77.0,1.0
user_65439,224.0,0.0,3.0,,0.8389513108614233
user_65440,417.0,0.6190476190476191,84.0,325.88461538461536,0.05993101465938488
user_65443,233.0,0.42857142857142855,7.0,49.666666666666664,0.2586015538290788
user_65444,153.0,0.8,5.0,164.5,0.4214876033057851
user_65447,177.0,0.5,2.0,252.0,0.6366906474820144
user_65448,143.0,1.0,5.0,38.0,0.6529680365296804
user_65450,227.0,0.4,5.0,44.5,0.3333333333333333
user_65451,97.0,1.0,1.0,47.0,1.0
user_65455,141.0,1.0,2.0,59.0,0.8650306748466258
user_65457,278.0,0.2857142857142857,7.0,150.5,0.3415233415233415
user_65458,69.0,0.0,1.0,,1.0
user_65459,277.0,0.9,10.0,70.0,0.28914405010438415
user_65460,168.0,0.42857142857142855,7.0,229.66666666666666,0.358974358974359
user_65461,252.0,0.8,5.0,207.75,0.4893203883495146
user_65464,237.0,0.5714285714285714,7.0,61.5,0.3674418604651163
user_65466,222.0,0.5,4.0,153.5,0.3687707641196013
user_65467,300.0,0.38461538461538464,13.0,47.0,0.17740981667652278
user_65468,165.0,0.0,1.0,,1.0
user_65471,107.0,1.0,7.0,134.85714285714286,0.2853333333333333
user_65472,112.0,1.0,1.0,84.0,1.0
user_65473,134.0,0.5,2.0,154.0,0.8758169934640523
user_65480,227.0,0.6,5.0,136.33333333333334,0.5328638497652582
user_65482,226.0,0.4,5.0,104.5,0.3487654320987654
user_65484,150.0,1.0,3.0,141.0,0.3333333333333333
user_65486,92.0,1.0,1.0,55.0,1.0
user_65487,208.0,0.8571428571428571,7.0,-52267.666666666664,0.1873873873873874
user_65490,180.0,0.75,8.0,43.333333333333336,0.28081123244929795
user_65491,161.0,0.6,5.0,96.66666666666667,0.5348837209302325
user_65492,263.0,0.7142857142857143,7.0,71.4,0.3176328502415459
user_65494,354.0,0.2857142857142857,14.0,81.75,0.27209838585703305
user_65496,93.0,1.0,1.0,45.0,1.0
user_65497,326.0,0.4375,16.0,81.85714285714286,0.2237474262182567
user_65498,257.0,1.0,2.0,117.0,0.8566666666666667
user_65499,84.0,1.0,1.0,200.0,1.0
user_65500,418.0,0.2826086956521739,46.0,56.0,0.07729289940828403
user_65501,186.0,0.0,3.0,,0.6619217081850534
user_65505,96.0,0.75,4.0,56.0,0.4192139737991266
user_65506,88.0,1.0,1.0,61.0,1.0
user_65508,243.0,0.3333333333333333,3.0,356.0,0.43548387096774194
user_65510,173.0,0.0,1.0,,1.0
user_65511,99.0,0.375,8.0,-38739.0,0.24812030075187969
user_65515,237.0,1.0,7.0,81.71428571428571,0.4100346020761246
user_65516,241.0,0.6666666666666666,6.0,141.25,0.3893376413570275
user_65517,207.0,0.6666666666666666,3.0,149.5,0.667741935483871
user_65518,234.0,0.5,8.0,274.5,0.3263598326359833
user_65519,222.0,0.8,5.0,183.0,0.3171428571428571
user_65524,204.0,0.3333333333333333,3.0,34.0,0.7472527472527473
user_65526,174.0,1.0,1.0,134.0,1.0
user_65527,367.0,0.4,15.0,148.5,0.23346055979643765
user_65530,168.0,1.0,1.0,85.0,1.0
user_65531,182.0,1.0,2.0,37.0,0.7811158798283262
user_65537,85.0,1.0,1.0,398.0,1.0
user_65539,100.0,1.0,4.0,114.0,0.43859649122807015
user_65547,191.0,0.25,4.0,46.0,0.5052910052910053
user_65553,300.0,0.6,10.0,62.166666666666664,0.38961038961038963
user_65554,285.0,0.7272727272727273,11.0,56.25,0.21017699115044247
user_65560,148.0,0.3333333333333333,12.0,112.75,0.2901960784313726
user_65564,235.0,0.3333333333333333,3.0,123.0,0.4737903225806452
user_65565,73.0,0.5,2.0,23.0,0.7604166666666666
user_65568,118.0,0.5,4.0,250.5,0.48360655737704916
user_65573,237.0,1.0,1.0,6.0,1.0
user_65574,222.0,0.6666666666666666,3.0,108.5,0.4713375796178344
user_65576,207.0,1.0,1.0,196.0,1.0
user_65578,175.0,1.0,4.0,119.75,0.25107604017216645
user_65580,163.0,1.0,2.0,183.0,0.5207667731629393
user_65581,263.0,0.35714285714285715,14.0,73.6,0.2490530303030303
user_65582,254.0,0.6666666666666666,6.0,84.0,0.4593128390596745
user_65583,357.0,0.6,5.0,155.66666666666666,0.6071428571428571
user_65584,86.0,1.0,1.0,88.0,1.0
user_65586,215.0,0.6666666666666666,6.0,86.5,0.36626916524701875
user_65588,178.0,1.0,1.0,68.0,1.0
user_65590,168.0,1.0,2.0,94.5,0.5
user_65591,179.0,0.5,2.0,402.0,0.5
user_65592,170.0,1.0,1.0,398.0,1.0
user_65593,214.0,0.0,5.0,,0.4662309368191721
user_65596,158.0,1.0,1.0,196.0,1.0
user_65601,238.0,0.75,4.0,61.666666666666664,0.4731610337972167
user_65602,131.0,1.0,2.0,218.5,0.7616279069767442
user_65603,77.0,0.0,1.0,,1.0
user_65604,189.0,0.7142857142857143,7.0,74.2,0.4064516129032258
user_65607,321.0,0.35714285714285715,14.0,69.0,0.2611879576891782
user_65608,212.0,0.375,8.0,53.666666666666664,0.3581081081081081
user_65610,232.0,0.6666666666666666,9.0,67.83333333333333,0.3591331269349845
user_65614,135.0,0.8,5.0,99.0,0.33007334963325186
user_65615,183.0,1.0,2.0,-16295.5,0.543026706231454
user_65616,219.0,0.3333333333333333,6.0,-6202.0,0.32589285714285715
user_65617,307.0,0.45454545454545453,11.0,71.0,0.3076152304609218
user_65618,213.0,1.0,5.0,91.0,0.3591905564924115
user_65620,254.0,0.25,4.0,204.0,0.3691860465116279
user_65622,177.0,1.0,2.0,114.5,0.6061643835616438
user_65623,183.0,1.0,1.0,162.0,1.0
user_65626,256.0,0.25,8.0,88.5,0.3585434173669468
user_65628,176.0,1.0,2.0,110.5,0.5
user_65633,252.0,0.4166666666666667,12.0,99.6,0.3181818181818182
user_65634,226.0,0.8333333333333334,6.0,74.4,0.3723228995057661
user_65635,286.0,0.3333333333333333,3.0,118.0,0.8033707865168539
user_65636,242.0,0.6666666666666666,3.0,112.0,0.6351706036745407
user_65638,73.0,0.5,2.0,17.0,0.5748031496062992
user_65639,285.0,0.36666666666666664,30.0,118.9090909090909,0.10060007059654077
